train_log,train_benign_log,train_attack_log,train_contrastive_log,validation_log,validation_benign_log,validation_attack_log,validation_contrastive_log
1.224891274662341,0.9662150366831634,0.005260651394472284,0.25341630386093916,1.1757466201241136,0.9719466982722,0.00694595950151448,0.19685430504187906
1.332902552717823,0.9639831155033435,0.005021034155861806,0.36389793783931407,1.1609668776780437,0.9654271912631132,0.005341635246367038,0.19019849700567007
1.252898652674788,0.9616337792348053,0.004801844136189606,0.28646288079730536,1.1387498643663194,0.9624141034786865,0.005391094419691298,0.17094414172161274
1.121508711475437,0.9588128429348186,0.004570773597490989,0.1581241963273388,1.2235859178764037,0.9594065709035166,0.0065317779568070215,0.2576478277256021
1.1272440764863612,0.9563310914120432,0.004488892979541068,0.1664237814434504,1.503783891105201,0.9620961579307034,0.008458178094092836,0.5332286645334663
1.1552606356346,0.9572236659163136,0.004974844597153745,0.1930620872368247,1.1867988171588726,0.9627992887023493,0.006934500191510428,0.2170652204653332
1.4205300282623807,0.9800319348351431,0.00949814461045346,0.43100037009029063,1.249556016132905,0.9732508016816268,0.005083483725293027,0.27122053863308954
1.2022711543713587,0.9602065005544889,0.0056567070847850735,0.23640776488740564,1.1332450848662825,0.9598403100989953,0.007069396070836565,0.16633580706080084
1.3765275599592823,0.9631775031655522,0.009418359247304626,0.4039312459654727,1.6585084450723995,0.9703064686299497,0.010534837736305615,0.6776668467420213
1.542158482438427,0.9616396629204185,0.006551030328718282,0.5739670446363546,1.2864895002216312,0.9654051868628103,0.006079740839928882,0.3150042089728317
1.7619710372666182,0.9657684584795418,0.0062162219467809645,0.7899870145118842,1.2028853324006354,0.9661577373531693,0.0065550984502120505,0.23017266456117022
1.297094054141287,0.9639257010767015,0.006311690403243243,0.32685777696512514,1.3655101153867464,0.9754968377151669,0.007566093553042581,0.3824478401923574
1.321150569592492,1.042902671684653,0.007474396188380354,0.2707737259945627,1.2971192849161495,0.985964655594341,0.007013004722324669,0.30414161050855126
1.1227663977671478,0.9816190428653006,0.005094850467423261,0.13605184070134568,1.1394001845772386,0.9801547003130541,0.0065601790768598555,0.15268550358765515
1.1245986162605932,0.9778923422603284,0.005249326006840851,0.1414562645605055,1.1706928947574986,0.9759715555971115,0.004842062650279233,0.18987952338324654
1.1167603832180217,0.9685420666710806,0.0049335325168351,0.1432849431442002,1.1202735991060875,0.9650188473099512,0.004833843691129211,0.1504209622141881
1.1156097670732918,0.9721256838006488,0.0048611750036983165,0.1386225910510047,1.1937721919787974,0.9631429180749483,0.00503088621946655,0.2255978234834423
1.0925139087741658,0.953235690876589,0.004204978124570038,0.13507289401555467,1.1335730586491577,0.9575919654070626,0.004587663262730231,0.1713934643612404
1.0831360897775424,0.9500597937632416,0.004086931125592377,0.1289900117001291,1.2026582902768543,0.9592549209053635,0.004257085475515812,0.23914614918665963
1.0825740361617784,0.9438580011917372,0.004775431701692485,0.13394113314353814,1.1039927236859117,0.9460786860039894,0.0076530261524461966,0.1502618271126533
1.0784742710954052,0.9406398191290387,0.00421575166411319,0.1336178133043192,1.1117015504949763,0.9368371264590721,0.0048053258981546896,0.17005956482943632
1.0419922521558858,0.9338482355667372,0.004178077235060223,0.10396610680273023,1.1548595383375813,0.9492121126071218,0.005115068832469607,0.20053212411578383
1.067567728333554,0.930852146471961,0.005878930879851519,0.13083659188222077,1.0926647141188313,0.9341260400506058,0.00529069652512282,0.1532480045976932
1.018473156427933,0.9242880223161083,0.00430086356098369,0.08988434581433312,1.0973172379441858,0.9351201339252734,0.004612539113272448,0.15758436847804005
1.046360274492684,0.9308939141742254,0.004633473642801834,0.11083235983121192,1.1356647752982787,0.9572312375332447,0.003315062387615231,0.17511832234989103
134.5238430217161,134.1983332229873,0.004972906435950328,0.32048907522427833,1.1443775799257536,0.986059238442856,0.0034604159934582723,0.15485782488018063
1.049178365933693,0.9404979641154662,0.003960466233350463,0.10472072989253675,1.103811349710956,0.9335268710521941,0.005349931423827548,0.16493398247035682
1.0270868075096,0.9346424684686175,0.004193674204713207,0.08825072595628641,1.120166679364288,0.9372368129432624,0.00483979626468451,0.17809021501112773
0.9892582004353151,0.9161715749966897,0.0042527575614088675,0.06883408659595554,1.06276095054392,0.9163767857472666,0.008786110731445024,0.13759856528424202
0.9962143978830111,0.9136702327404992,0.0037577382083666525,0.07878613067885577,1.1219645470873967,0.9229066095735446,0.005169427141230157,0.19388843653613513
1.0055899539236295,0.9168192330053297,0.004062262884641098,0.0847082784620382,1.075212050273345,0.9215276190575133,0.005253850427361526,0.14843061009761008
1.0102977429406117,0.9059660313493114,0.003933208726220212,0.10039796667583918,1.0880937147929595,0.9145776194038121,0.005165783789704595,0.1683506165272237
0.9986223770400225,0.9070582632291115,0.003957384723727986,0.08760703620264086,1.1551109656656324,0.9244832068188534,0.0064083199692674285,0.22421944620479647
0.9906056937524828,0.9062198057013043,0.003808165000656904,0.08057834334292654,1.0921727534445183,0.9142522428616282,0.006682810208476182,0.17123772010171948
1.0541161359366724,0.9074730953927768,0.004396416373172049,0.14224689289674922,1.1164783090000738,0.9147440592447916,0.0066052001700615485,0.1951287993302582
1.0299207396426444,0.9067825058759269,0.004008889703427331,0.11912840503757283,1.223856175199468,0.9291112011487884,0.00956099873175294,0.28518454910170105
1.0119807356494968,0.914789038189387,0.00415858222266375,0.09303320060342045,1.1427574788988624,0.9179276991679595,0.005579866697884057,0.21924964417802525
1.090480093228615,0.9668138148420948,0.004020463106995922,0.11964548240273686,1.0712009727532137,0.9147390090545582,0.005266381775515581,0.15119558925042478
0.9784709477828721,0.9028890577413268,0.0038614821130946533,0.07172058396420236,1.1556807714151152,0.9126930326998375,0.004988807312985684,0.23799937723939865
0.9879459445759401,0.9021334244033038,0.004337080959546364,0.08147587210445081,1.1624428318465574,0.9127244160248597,0.006617491972361896,0.24310116959519984
1.0008458929546808,0.9025968131372484,0.004524561308198056,0.09372482461444402,1.5065420164284131,1.0748109208776595,0.005219891843502685,0.4265103171057735
0.9867849188335871,0.899077011367022,0.004171284073490208,0.08353564698817366,1.255469356022828,0.93115537386414,0.006405786983228462,0.31790824872100326
1.1171247837907177,0.9156638323250463,0.004637161553916284,0.19682378284001756,1.0702498776411051,0.9090667075299202,0.006057250584270937,0.15512617034551382
1.0053729687706898,0.901812666553562,0.004629602876760192,0.09893063367423365,1.2767055502456413,1.0190833702718676,0.0032537958582524147,0.25436837847914817
1.035907422081899,0.9035428580591234,0.0044878862671932935,0.12787650803388176,1.1256521238502881,0.9067776727338209,0.006184718287582939,0.21268937491919696
1.0672621646169889,0.9118682085457495,0.004900350914163105,0.1504942037291446,1.109761628135158,0.9133561948230644,0.008383699624532785,0.1880221716337452
1.1150493298546742,0.9020374750686904,0.00517789438619452,0.20783455088987188,1.1293526146710624,0.9203789172161274,0.006922449625975696,0.2020511131196439
