train_loss,train_benign_loss,train_attack_loss,train_diversity_loss,validation_loss,validation_benign_loss,validation_attack_loss,validation_diversity_loss,validation_auprc
0.30912509206998146,0.4366731158757614,0.0152095051135047,-0.14275728645971267,0.3540518830572178,0.47761827834109044,0.019209311645363523,-0.14277544314697843,0.9813344671580959
0.30837841357214973,0.436087074926344,0.0150472925881208,-0.14275615498171015,0.3367501838269245,0.45378625026549574,0.025731352767763973,-0.14276751615195127,0.9823648207371621
0.30676463498907575,0.4346597315901417,0.014868107892699161,-0.14276349342475503,0.338397519808289,0.4599024274388667,0.02127306512061586,-0.14277769769618978,0.9812634774525096
0.3069648419396352,0.43393474514201535,0.01579928701206789,-0.14276944176625397,0.3364289195825022,0.4500242914150229,0.029211702639893155,-0.1428070699633154,0.9791654007285531
0.3049280845512778,0.4330100366624735,0.014686424853438037,-0.14276826179633706,0.33616032160765735,0.45196637814208407,0.026985339802771315,-0.14279129713703273,0.9788268531527035
0.30486426919193593,0.4324473364878509,0.015189785068317994,-0.14277319180763373,0.33907186449560434,0.4546514921436355,0.027209811740451388,-0.1427895836796321,0.9783624617615612
0.3032605122711699,0.4315148369740632,0.014522761611615196,-0.14277694184901352,0.33689472748596333,0.4556431330687611,0.02404058740494099,-0.14278866382355385,0.979167930727149
0.3028119620630297,0.4310006287138341,0.014583371453366037,-0.14277227046126026,0.34100572662714246,0.45944881213754063,0.02433882819281684,-0.14278208955805352,0.9734536368330582
0.3026392661919028,0.42966593726206637,0.015750300076048253,-0.14277690952107058,0.3388897329921136,0.45916423391788563,0.02251448755286828,-0.1427890696424119,0.9797268807527957
0.3030841310145491,0.43120442406605863,0.014650774204124839,-0.14277142993474412,0.3299765079579455,0.4457971378984744,0.026959473359669354,-0.14278010555474752,0.978938769436045
0.298660504615913,0.4277721340373411,0.013663828372955322,-0.1427755840754105,0.33555159332058954,0.455803837336547,0.022534625186424167,-0.14278658062008256,0.9803177821149877
0.30032655748270326,0.42820513450493247,0.014893284288503356,-0.14277164006637313,0.32998906128795435,0.44979548172466016,0.022993897151721565,-0.14280012595174443,0.9792262934210042
0.2990824165990797,0.4276915081476761,0.014161057391409146,-0.14277039544057038,0.3291403768192228,0.44402430468980864,0.027898628379154432,-0.14278233304936835,0.9788722544134434
0.2984832828327761,0.42656675435728947,0.014686247049751928,-0.14276961956994008,0.33137941473201094,0.44941722247617466,0.024726346874913426,-0.14276400807337838,0.9789316584507122
0.2978669182728913,0.4261207257286977,0.014515494896193682,-0.1427694740941969,0.33131693666426565,0.45266236650182845,0.021420819257731698,-0.14276600109488125,0.9780935571363563
0.29764307959605074,0.42654658172090176,0.013862876568810415,-0.14276638677564718,0.32887195920831486,0.4522208355842753,0.019441282213720587,-0.14279005262586805,0.979873939359322
0.29504155304472324,0.4239236540713553,0.013890269449201681,-0.14277241593700343,0.33061806248153075,0.4476718767314938,0.025749326034076953,-0.1428031380294908,0.9808900775600298
0.2960425877975205,0.4241740663172835,0.014643500416965808,-0.1427750668283236,0.32860545345513814,0.44645330190094934,0.024950178520617473,-0.14279804274827312,0.978361678091261
0.2963896605928065,0.42420329077769137,0.014965887797080864,-0.14277965739621953,0.328849954808012,0.44919335475768324,0.022460231826096844,-0.14280352581195516,0.9805226665167268
0.29408707052974375,0.422338679685431,0.014532301385523909,-0.14278415098028668,0.3283507074306479,0.4471287287718861,0.02400739142235289,-0.14278519181776836,0.9788627316683917
0.2931055295265327,0.4223964497194452,0.013485701407416392,-0.14277658624164127,0.32597957097046765,0.44338891861286567,0.02537791610609555,-0.14278745538517656,0.9802812168999439
0.29201963392354674,0.4213011143571239,0.013503718174110025,-0.1427851854744604,0.3279965808769208,0.4478875920000369,0.022897183754201758,-0.14278820389551475,0.9770206014721056
0.2935160944017313,0.42226387282549327,0.014037725278886698,-0.14278508849063162,0.32566483590056144,0.44798148946559174,0.02048071958212706,-0.14279733031072234,0.9766491090622771
0.2914623325153933,0.42031074782549327,0.013936368085570255,-0.14278489452297405,0.32298834329519427,0.4409756852098109,0.024811710871703235,-0.14279895358615452,0.9794092754265629
0.2881049786583852,0.4184185933258574,0.012474518711284056,-0.14278809498932402,0.3307051782630578,0.4494056070386377,0.024090554979112413,-0.1427907740816157,0.9778886853674698
0.28848848504535224,0.41867508322505625,0.012597939725649559,-0.14278452275163037,0.32859275583397973,0.45246079176593895,0.018898062108538113,-0.14276583876733803,0.9758029792082384
0.28791702399819585,0.4181689246226165,0.012535338684663935,-0.14278731911869372,0.32358884698673906,0.44381508252299423,0.022576079582773485,-0.14280243461013686,0.9789927990309547
0.28699819920426706,0.41670220585192663,0.013079926119012347,-0.1427838277008574,0.32093461129118644,0.4425258771747562,0.021218858993927073,-0.14281042473254194,0.9788304418461399
0.2859526165461136,0.4148340386859441,0.013907045631085411,-0.1427884667606677,0.3248696834483045,0.44272633365423686,0.02494709429729633,-0.1428038955580258,0.9782636710010612
0.2855928388692565,0.41595730539095604,0.012419348045931025,-0.14278413481631522,0.3253889512226655,0.44927430209256797,0.018920163454457097,-0.14280566312460752,0.9761629109214637
0.28614700446694585,0.4153854564084845,0.013544563519752632,-0.14278298717434124,0.3296282251957742,0.45073146233885564,0.021681215182545618,-0.14278456956218602,0.9767969878772879
0.2865037109892247,0.41546918578067066,0.013815648474935757,-0.14278086969407938,0.32254771419732564,0.4406981411836953,0.024636843525771553,-0.1427871848392712,0.9743603884941192
