mse_loss,oe_loss,contrastive_loss,diversity_loss,loss
0.8621579124813988,0.8239666166759673,0.03396379663830712,-0.1428546224321638,1.5772336324055989
0.8603181384858631,0.8223223913283575,0.03258205027807327,-0.14285490626380556,1.5723673502604167
0.8596166883196149,0.8225302923293341,0.03529446465628488,-0.14285478137788318,1.5745865958077567
0.8606182280040923,0.8223278408958798,0.03397695507322039,-0.14285495167686826,1.574068160284133
0.8605269477480934,0.8225054967971075,0.036206137566339405,-0.14285496303013392,1.5763829549153645
0.8564256032307943,0.8176322210402716,0.030897535028911773,-0.14285528092157274,1.562099820091611
0.8617662702287946,0.8235845111665272,0.031373407159532817,-0.14285522415524438,1.5738692510695684
0.8582571120489211,0.819345201764788,0.031706168538048154,-0.14285514468238467,1.5664532979329426
0.8577514830089751,0.8188765389578683,0.0319260699408395,-0.14285530362810409,1.5656988961356026
0.85789916628883,0.8184254964192709,0.03427459228606451,-0.1428554966336205,1.5677439371744792
0.8571847279866537,0.8177332196916852,0.030794915698823474,-0.14285542851402647,1.5628573099772136
0.8558464050292969,0.8160576593308222,0.029249111811319988,-0.14285555339994885,1.5582974751790364
0.855513436453683,0.8142161596389044,0.02973760593505133,-0.14285559881301152,1.5566117422921317
0.8553751990908668,0.8163484845842633,0.03336846544629052,-0.14285542851402647,1.5622369675409227
0.853233155750093,0.8134551275344122,0.03295991250446865,-0.14285555339994885,1.556792486281622
0.8530261630103702,0.8129197075253441,0.031379214354923794,-0.14285551934015184,1.5544696989513578
0.8522334325881231,0.8117195311046782,0.03177359842118763,-0.14285541716076078,1.5528711591448103
0.8493934812999907,0.807470957438151,0.030576796758742558,-0.14285550798688615,1.5445859999883742
0.8499019259498233,0.8091110956101191,0.0328590955053057,-0.14285540580749512,1.5490164983840216
0.8491289956229073,0.8073167346772694,0.03094250247592018,-0.14285555339994885,1.544532957531157
0.8477515266055152,0.8054532550630116,0.029967078140803745,-0.14285550798688615,1.5403162638346355
0.8469216482979911,0.8040141151064918,0.029591903800056094,-0.14285562151954287,1.537672133672805
0.8477768670944941,0.8061638786679223,0.033368119171687534,-0.1428555306934175,1.5444535754975819
0.8456173851376488,0.8044766925630116,0.03501611948013306,-0.14285568963913692,1.5422544933500744
0.8463266463506789,0.8052935827346075,0.03423494100570679,-0.14285562151954287,1.5429998125348772
0.8436959584554037,0.8019147600446429,0.03222687471480597,-0.14285565557933988,1.534981682187035
0.8436698913574219,0.801375252859933,0.03411038716634115,-0.14285571234566824,1.5363001142229353
0.8440348307291666,0.8008882431756883,0.03108068307240804,-0.14285568963913692,1.5331482660202753
0.8438803354899088,0.8018544514973959,0.031132436933971587,-0.14285570099240258,1.5340116591680617
0.8438695271809896,0.801163809640067,0.0355064556712196,-0.14285565557933988,1.5376837594168526
0.8402194068545387,0.7960833594912574,0.03083105314345587,-0.14285568963913692,1.5242783682686942
0.8404305775960287,0.7968937101818266,0.033407390117645264,-0.14285543986729213,1.52787599109468
0.8350304194859096,0.791434333437965,0.03504854440689087,-0.14285568963913692,1.5186570485432942
0.8366667429606119,0.7919994535900298,0.0328837065469651,-0.14285571234566824,1.5186940147763206
0.8366305033365885,0.7922489529564267,0.035781556651705786,-0.14285564422607422,1.5218056270054408
0.8319405147007534,0.7870797656831288,0.03529054210299537,-0.14285579181852795,1.511455081758045
0.8323491414388021,0.7876879374186198,0.03659279005868094,-0.14285550798688615,1.5137739635649181
0.8340703873407274,0.7888212658110119,0.038643785885402133,-0.14285587129138766,1.518679482596261
0.8327997298467726,0.7873750414167132,0.035813930488768075,-0.14285566693260557,1.513132821945917
0.8308568681989398,0.7843301863897414,0.033420403798421226,-0.14285579181852795,1.5057517460414342
0.8333307902018229,0.7871949332101005,0.036292754468463716,-0.14285579181852795,1.5139623369489397
0.8302410670689174,0.7832703363327753,0.03316173383167812,-0.14285571234566824,1.5038172403971355
0.8281137375604539,0.7804154895600819,0.03233523028237479,-0.14285579181852795,1.4980084555489677
0.8259186517624628,0.7794280279250372,0.03118432987303961,-0.14285587129138766,1.4936749594552177
0.826600120181129,0.7794502803257534,0.03310351144699823,-0.14285591670445033,1.4962982904343378
0.8262416294642857,0.7786471957252139,0.031417293207986016,-0.14285591670445033,1.4934503464471727
0.8261853172665551,0.7796532767159599,0.03179061412811279,-0.14285582587832496,1.4947730473109655
0.8233738853817895,0.7758558364141555,0.03207379863375709,-0.14285590535118467,1.488448006766183
0.824274426414853,0.7772534688313802,0.03242257947013492,-0.14285592805771602,1.4910944984072732
0.8241911388578869,0.777720224289667,0.03408059052058628,-0.1428558145250593,1.4931363605317616
0.8236236572265625,0.7758251371837798,0.02977509441829863,-0.14285596211751303,1.4863680884951638
0.821808587937128,0.7738426753452846,0.030100916113172258,-0.14285520144871303,1.482897168114072
0.8231437319800967,0.7762690952845982,0.032500999314444404,-0.14285590535118467,1.4890580858503069
0.820183345249721,0.7707312447684151,0.031657411938621885,-0.14285562151954287,1.4797164372035436
0.8179097856794085,0.7701066335042318,0.03152794781185332,-0.14285639354160853,1.4766882033575148
0.8175068809872582,0.7693482353573754,0.029275689806256975,-0.14285640489487422,1.4732747759137834
0.81650634039016,0.7683605012439546,0.03081333069574265,-0.1428562913622175,1.472823733375186
0.8398780822753906,0.7721994490850539,0.030770080430167063,-0.142850467136928,1.4999970027378626
0.8204571860177177,0.7733273279099238,0.034837822119394936,-0.1428541342417399,1.4857686360677083
0.8177979787190756,0.7688659486316499,0.03294359218506586,-0.14285646166120256,1.4767511458623976
0.8131977262951079,0.764267331077939,0.03543380612418765,-0.1428564843677339,1.470042455764044
0.8167232331775484,0.7675793965657552,0.03419481288819086,-0.14285640489487422,1.47564088730585
0.8117574055989584,0.7608659380958194,0.03030693531036377,-0.14285650707426525,1.460073471069336
0.810038339524042,0.7593276614234561,0.03193576562972296,-0.14285655248732793,1.4584452311197917
0.8080941154843285,0.7568225406465077,0.03268972181138538,-0.14285656384059361,1.4547496069045294
0.8081194559733073,0.7568106878371466,0.035479676155816944,-0.1428564957209996,1.4575535910470145
0.8074180058070591,0.7555977049328032,0.034835273311251684,-0.1428562573024205,1.4549950190952845
0.8075270879836309,0.7563774018060594,0.03767162561416626,-0.1428562913622175,1.4587198893229167
0.8056014832996187,0.753478277297247,0.03314631893521264,-0.14285635948181152,1.449369884672619
0.8033509027390253,0.7526693344116211,0.036402546224139985,-0.14285630271548316,1.4495667048863001
0.8006099519275484,0.7479655402047294,0.03186736788068499,-0.1428564957209996,1.4375867389497303
0.8011751629057384,0.7490915116809663,0.03447352988379342,-0.1428563254220145,1.4418840862455822
0.7995286669049945,0.746728397551037,0.03523105666750953,-0.1428564503079369,1.4386319660005116
0.7997268495105562,0.7464766729445684,0.03407606908253261,-0.14285622324262345,1.4374235244024367
0.7979534694126674,0.7439470291137695,0.03023583548409598,-0.1428562118893578,1.4292799631754558
