mse_loss,contrastive_loss,router_load_balance_loss,loss
0.87175414675758,0.03110891864413307,2.008159637451172,2.9110223679315474
0.8900442577543712,0.029015813555036272,2.010379427955264,2.929439363025484
0.8862347375778925,0.04738309553691319,1.9980763026646204,2.931694575718471
0.8809581938244048,0.038210028693789526,2.0080958775111606,2.9272642589750744
0.880471910749163,0.03346790870030721,2.0080782572428384,2.9220186869303384
0.873527345203218,0.030781027816590808,2.002681187220982,2.9069896879650297
0.8765058971586681,0.02888102474666777,2.0071663629441034,2.912552969796317
0.8793120611281622,0.030166512443905787,2.0121067592075894,2.9215843563988093
0.8783458528064546,0.03514371599469866,2.0072693597702753,2.92075929187593
0.9063295636858258,0.04838616507393973,2.008252643403553,2.9629683721633184
0.8721965608142671,0.034751335779825844,2.0095963251023066,2.916543506440662
0.8772168840680804,0.03112341392607916,2.0070393880208335,2.915379842122396
0.8808938889276414,0.03385500680832636,2.002802530924479,2.917551494780041
0.8782713753836495,0.034018070924849736,2.0039320446196056,2.916222163609096
0.8785538446335566,0.03968663726534162,2.0126284644717263,2.930869874500093
0.875005358741397,0.04315809692655291,2.0106184823172435,2.9287817818777904
0.8724554152715773,0.030584434668223064,2.005763280959356,2.9088033040364585
0.8804908025832403,0.034454189595722017,1.9993451436360676,2.9142906552269343
0.873979023524693,0.03567157472882952,2.005488804408482,2.9151389712379094
0.8841144016810826,0.04495175963356381,2.006771995907738,2.935838426862444
0.8826394762311663,0.052944575037275045,1.9985878354027158,2.9341719491141185
0.8837886083693731,0.035205281916118804,2.008094969249907,2.927088964553106
0.8766013554164341,0.03367567346209571,2.0030221484956288,2.9132991972423734
0.887154533749535,0.03394831362224761,2.0089016868954612,2.93000484648205
0.8699355352492559,0.022990216811498005,2.008428482782273,2.9013544718424478
0.875673112415132,0.03362884407951718,2.0068502880278087,2.9161515008835566
0.8781956263950893,0.03367264214016143,2.0011720203218006,2.913040524437314
0.888097399757022,0.050463596979777016,2.005130404517764,2.9436919802711126
0.869928723289853,0.04018189225878034,2.012101854596819,2.922212691534133
0.8726697649274554,0.05916781084878104,2.0134658813476562,2.9453032357352122
0.8718955630347842,0.03168142125720069,2.0115049453008744,2.9150819324311756
0.8679982139950707,0.025779111044747487,2.0138497125534784,2.9076265607561385
0.8691074734642392,0.024567964531126477,2.011558351062593,2.9052334740048362
0.8666284651983351,0.03008973030816941,2.0089916047595797,2.9057103111630393
0.8703867594401041,0.03954953239077613,2.005592709495908,2.915529341924758
0.8689524332682291,0.04807486988249279,2.008657001313709,2.925684792654855
0.938713618687221,0.08366986115773518,2.007210141136533,3.0295927865164622
0.8873599824451265,0.0813089268548148,2.0041202363513766,2.9727890377952937
0.8720100947788784,0.041616431304386685,2.0057296752929688,2.919355664934431
0.8693193708147321,0.031494129271734325,2.0097865150088357,2.91060057140532
0.868616194952102,0.034625127201988584,2.0060631888253346,2.909303937639509
0.8707887558710008,0.03525364115124657,2.0069858006068637,2.913029080345517
0.8888052985781715,0.050607249850318545,2.0062437511625744,2.9456558227539062
0.8746409643264044,0.04240799234026954,2.003218332926432,2.9202673775809154
0.8940597715831938,0.09730713708060128,2.0001940046037947,2.99156007312593
0.89655640011742,0.10292534601120722,2.015876225062779,3.0153577895391557
0.8861553555443173,0.049169767470586864,2.028916495186942,2.9642415727887834
0.8859885079520089,0.0332523783047994,2.005243392217727,2.924483889625186
0.8684710548037574,0.028733023575374057,2.0093785240536643,2.90658206031436
0.8757161639985585,0.02247734580721174,2.009600139799572,2.907794407435826
0.894349143618629,0.022844988675344558,2.0072904314313615,2.924484616234189
0.877237047467913,0.0221311989284697,2.007189614432199,2.906557355608259
0.8675376347133091,0.023560978117443267,2.010513124011812,2.901611873081752
0.8679251897902716,0.020941080082030522,2.0052194141206288,2.8940858386811756
0.8680484408424014,0.021246600718725295,2.0116855076381137,2.9009802682059154
0.8654771532331195,0.024268499442509243,2.0014290582566034,2.891174861363002
0.8642044067382812,0.022498170534769695,2.0096375601632253,2.896339779808408
0.8632039569673085,0.023135670593806675,2.012605212983631,2.8989453996930803
0.8670659746442523,0.02482836019425165,2.001136961437407,2.893031710670108
0.8901145571754092,0.048885737146650045,2.0121429080054876,2.9511437189011347
0.8581302279517764,0.026236003353482203,2.0045347667875744,2.888901120140439
