mse_loss,oe_loss,router_load_balance_loss,loss
0.5391162690662202,0.4222288585844494,2.0036528451102122,2.964997791108631
0.5377470652262369,0.42126437595912386,2.0028628394717263,2.9618737357003346
0.5365690503801618,0.41912841796875,2.002595992315383,2.958293006533668
0.5355652854556129,0.41843191782633465,2.002922784714472,2.9569204421270463
0.5373151415870303,0.4201718739100865,2.0033340454101562,2.9608206976027716
0.5366460709344774,0.4192082995460147,2.002556937081473,2.958411443801153
0.5352136521112352,0.4154081344604492,2.002478281656901,2.9530997503371466
0.5329975854782831,0.4154225304013207,2.0025035313197543,2.950923738025484
0.5331978116716657,0.4142912910098121,2.002077193487258,2.949566432407924
0.5328929083687919,0.41422185443696524,2.0022552126929876,2.9493700663248696
0.5349993024553571,0.41681852794828866,2.0027113414946056,2.954529535202753
0.5341888609386626,0.4158126286097935,2.0025262378510975,2.9525270007905506
0.5334266480945405,0.4141138621738979,2.0028185163225447,2.9503587995256697
0.5319100334530785,0.41341631753104074,2.0019969031924294,2.947323753720238
0.5329181580316453,0.41343843369256883,2.002997080485026,2.949354444231306
0.5371175947643462,0.4193523497808547,2.0023963564918157,2.958866664341518
0.5393191746303013,0.42449051993233816,2.00254640125093,2.9663558233351934
0.5440982636951265,0.4315523420061384,2.0037631080264138,2.9794137137276784
0.54686401003883,0.4345675877162388,2.00336183820452,2.984794435046968
0.5386429741269066,0.42357217697870164,2.0028924487885975,2.9651080540248325
0.5358596983410063,0.4181845982869466,2.0030746459960938,2.9571195329938615
0.5358410335722423,0.4185267857142857,2.0030228751046315,2.9573900131952193
0.5353600638253349,0.41857274373372394,2.002945309593564,2.9568777538481212
0.5354169209798177,0.41865067254929317,2.003520057314918,2.9575880141485307
0.534025510152181,0.4156696228753953,2.0023400442940846,2.952034178234282
0.5337775548299154,0.4162732078915551,2.002169654482887,2.9522205534435453
0.5319459551856631,0.4143537793840681,2.003881181989397,2.9501805986676897
0.5324898674374535,0.41337653568812777,2.002772194998605,2.9486380077543712
0.5330429077148438,0.41600345429920016,2.00295657203311,2.952002934047154
0.5355595634097144,0.41732901618594215,2.002793448311942,2.9556826636904763
0.5337620235624767,0.4161649431501116,2.0030755542573475,2.9530018397739957
0.5328368686494374,0.4138382048833938,2.002633049374535,2.9493086678641185
0.5307836532592773,0.4123220443725586,2.0025611150832403,2.945666721888951
0.532801628112793,0.4139649073282878,2.003287360781715,2.9500536237444197
0.5309498196556455,0.41281246003650485,2.002404530843099,2.946167537144252
