train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.4404783733820511,0.42996846215199613,0.010509863748388776,0.48188301970209074,0.45703009567080377,0.024853165268052556
0.44453995914782507,0.43226630000744837,0.012273463152222714,0.48017500929235,0.4596310157866061,0.020543912341972333
0.4417924072782872,0.4306777695478019,0.011114569033606577,0.47992167010656767,0.4550996604540669,0.02482184957950673
0.4418522786285918,0.4297192460399563,0.012132599192150569,0.49651500801104465,0.461962436107879,0.03455253357582904
0.4421991251282773,0.42955634553553695,0.012642783633733199,0.480583353245512,0.4566466058681479,0.023936794722897503
0.43931463209249205,0.4287112607794293,0.010603389497530662,0.4788062995207225,0.45548293381999855,0.023323029772891503
0.4429268917794955,0.4301727747513076,0.012754254421945346,0.4846443194305925,0.46032328864925015,0.0243211998725332
0.4404696125095173,0.4299191297110865,0.010550085770881783,0.4806817958822769,0.4556236176907875,0.025058322482638888
0.43942409450724973,0.4285078210345769,0.01091626539068707,0.47971349405058733,0.4549286754418772,0.0247851748274855
0.44041336188882085,0.4286924135887017,0.011721212985151904,0.4879871846372636,0.47041017789367245,0.017577100307383436
0.441354331323656,0.4291711904234805,0.012183051998332396,0.4814809884867206,0.45978414476904184,0.021696940663294872
0.4385788804393704,0.4278747106002549,0.01070459414336641,0.4804503528784353,0.4571911967392509,0.023259165157381242
0.4391171730170816,0.4284066345732091,0.010709830259872695,0.4800542376001958,0.455864872492797,0.0241893876528909
0.437961869320627,0.4279213921498444,0.010040316541316145,0.47887671360169176,0.45682776340637926,0.02204936277781818
0.4449193922139831,0.43230153746524097,0.012617593094453974,0.4974023625078494,0.462908481029754,0.03449407536932762
0.4408304570084911,0.42841329412945245,0.012417361897937322,0.48007194933880026,0.46118315568207,0.01888880718402547
0.43817177465406515,0.4277285882982157,0.010443146956168999,0.48184175243332594,0.4594347798232491,0.022406483372897967
0.4365356897903701,0.4268214015637414,0.009714229632232148,0.4849483048098589,0.4659851651383348,0.018963473344807365
0.4369646492650953,0.42663102230783234,0.0103338239556652,0.4811179158817228,0.4559615114901928,0.02515643144612053
0.43935145361948824,0.4282093694654562,0.011142122543464273,0.47959513923518765,0.4534407090351655,0.026154646636746454
0.4373912811279297,0.42737621372028933,0.01001479059962903,0.47999046091210473,0.4595983699140256,0.020392539653372257
0.4423253334174722,0.4307375115863347,0.011587953163405596,0.5144406582446809,0.49031157076499704,0.024129022097756678
0.45111562437930347,0.4363486726405257,0.014766459747896357,0.4834521138076241,0.45984409774167034,0.02360787853845186
0.4408794338420286,0.42837375705525027,0.01250590308237884,0.48564746757489285,0.45547506995234927,0.030172429186232547
0.4386486118122683,0.42728414373882745,0.011364181162947315,0.48264466053487,0.4577674595176751,0.024877282180966496
0.4366930945444915,0.42571905103780455,0.010974443564980717,0.4815077184221705,0.45873918826416593,0.022768656412760418
0.43767796532582426,0.42571449279785156,0.011963384636377885,0.48368882343842345,0.4616204300107122,0.022068424991400246
0.44214879052113676,0.43015412152823757,0.011994927616442665,0.4814599941244644,0.4580191032824505,0.023440494041352688
0.4374893964347193,0.42591673640881555,0.011572810552887997,0.4780770159782247,0.45380150905455824,0.024275353614320146
0.4338230520991956,0.4238897420592227,0.00993340500330521,0.47871727188146423,0.45955288212913714,0.019164304079457097
0.43296018697447697,0.42327800039517677,0.009682094646712481,0.48017461249168886,0.46085947456089316,0.01931529574924045
0.4347831596762447,0.42431488683668234,0.010468309208498163,0.4779617634225399,0.45765916900995496,0.02030265979451209
0.43474682306839246,0.42362885555978547,0.011118007918535653,0.4783600430680223,0.45622657433187425,0.022133153099258458
