mse_loss,contrastive_loss,loss
0.931559335617792,0.1776731014251709,1.109232675461542
0.9016672770182291,0.0929186117081415,0.9945856730143229
0.9003636496407645,0.1728184904370989,1.073182151431129
0.8914398919968378,0.1345429647536505,1.025982902163551
0.8838453746977306,0.10460600398835682,0.9884512765066964
0.8800986153738839,0.0860837527683803,0.9661823454357329
0.8819907052176339,0.0828046060743786,0.9647952488490513
0.8825808025541759,0.08176155317397345,0.9643425714401972
0.8820572807675316,0.0739322957538423,0.9559892018636068
0.8806060609363374,0.06192381609053839,0.942530041649228
0.8756677536737352,0.07615232467651367,0.9518201010567802
0.8715274447486514,0.07462837582542783,0.9461559114002046
0.8731973738897414,0.06909486793336414,0.9422921680268788
0.8735219864618211,0.07698866866883777,0.9505104791550409
0.8740533192952474,0.07296353294735863,0.9470166705903553
0.8767949967157274,0.0749171915508452,0.9517121996198382
0.8756575811476934,0.06475154558817546,0.940409433274042
0.8841874258858817,0.08377988565535772,0.9679671696254185
0.9451365697951544,0.17174534570603145,1.1168818700881231
0.9064544496082124,0.21327634084792363,1.1197308131626673
0.9178288777669271,0.21676317850748697,1.134592056274414
0.9241937909807477,0.16621544247581846,1.090409415108817
0.895863760085333,0.12607645988464355,1.021939958844866
0.8862318311418805,0.09438402879805792,0.9806156158447266
0.8839680807931083,0.07750997089204334,0.9614783695765904
0.8926018306187221,0.06899197328658331,0.9615940820603144
0.8841712588355655,0.06670538016727992,0.9508767809186663
0.9075838724772135,0.15827752294994535,1.0658612024216425
0.9421307700020927,0.16426722208658853,1.1063982645670574
0.9005321321033296,0.10310729344685872,1.0036392211914062
0.8961878277006603,0.08287551289512998,0.979063215709868
0.8895584288097563,0.0795895883015224,0.9691481817336309
0.8914309002104259,0.0840613501412528,0.9754922957647414
0.8804076058523995,0.05986374900454566,0.9402710142589751
0.872535160609654,0.05247569651830764,0.9250107719784691
0.8745275224958148,0.053798312232607885,0.9283261980329242
0.8757420494442895,0.054690554028465635,0.9304328191848028
0.8800742739722842,0.09044518924894787,0.9705195654006231
0.8698826744442895,0.066093229112171,0.9359759376162574
0.8692701430547805,0.05667220410846528,0.9259426480247861
0.8673610687255859,0.04441367728369577,0.9117747715541294
0.8676290057954335,0.04262224833170573,0.9102514357793898
0.8697408040364584,0.040515181564149405,0.9102557046072823
0.8694792247953869,0.0399012565612793,0.9093805948893229
0.8708238147553944,0.0355219841003418,0.9063458215622675
