mse_loss,oe_loss,contrastive_loss,router_load_balance_loss,loss
0.8847747076125372,0.8507569630940756,0.03947618177958897,2.0102662586030506,3.785274687267485
0.8835732596261161,0.8492984771728516,0.04931242693038214,2.009157271612258,3.791342235746838
0.8800593784877232,0.8457218351818266,0.0413203721954709,2.006334758940197,3.773438226609003
0.8796557471865699,0.8434220268612816,0.03551760457810901,2.014928181966146,3.7735228765578497
0.8837484632219587,0.8486417134602865,0.03914305993488857,2.003637041364397,3.7751708257765997
0.8787935347784133,0.8426479157947359,0.03986704917181106,2.005783444359189,3.7670931134905135
0.8757929120744977,0.8392013368152437,0.03789923588434855,2.010266440255301,3.7631603422619047
0.8836231231689453,0.8491032010033017,0.041405147030240015,2.0069351196289062,3.78106689453125
0.8743533179873512,0.8373750050862631,0.04111866156260172,2.0054395766485307,3.7582869756789434
0.8859859648204985,0.8506932031540644,0.04369233619599115,2.0053111485072543,3.7856834048316594
0.8709573291596913,0.8329371497744605,0.039836338588169644,2.0088967822846913,3.752628508068266
0.8718885694231305,0.8348710196358817,0.04288485220500401,2.010258992513021,3.759903317406064
0.8760955447242373,0.8396460215250651,0.04886680557614281,2.012122381301153,3.7767301286969865
0.8730974651518322,0.837644758678618,0.04455436695189703,2.0082886105492,3.763584681919643
0.8852587200346447,0.8512361617315383,0.04995944386436826,2.0082720801943825,3.794726780482701
0.8697603316534133,0.8327512286958241,0.043996180806841166,2.007417224702381,3.7539251418340776
0.8715573265438988,0.8339552198137555,0.04213538623991467,2.0071249462309337,3.754772731236049
0.8796541123163133,0.844437735421317,0.041568915049235024,2.0105316525413874,3.7761924380347844
0.873983655657087,0.838431403750465,0.04814180873689197,2.003116244361514,3.763673328218006
0.8761426834833055,0.845840817406064,0.06781526406606038,2.008912586030506,3.798710414341518
0.88121459597633,0.8494761330740792,0.06409941968463716,2.007163819812593,3.8019536336263022
0.881043207077753,0.846220198131743,0.05686037881033761,2.0095679873511907,3.7936909993489585
0.8703055608840216,0.8344522203717913,0.0536288647424607,2.0086041405087425,3.7669910249255953
0.8706085568382627,0.8318307059151786,0.04445895978382656,2.004684084937686,3.7515821911039806
0.870426995413644,0.8345682961600167,0.04754533086504255,2.0105663481212797,3.7631051199776784
0.8770424070812407,0.8409456525530133,0.04875852380480085,2.004280453636533,3.7710277012416293
0.8656281970796131,0.8279224577404204,0.04465922855195545,2.005103338332403,3.7433141072591147
0.9274081275576637,0.8983804611932664,0.04474738949821109,1.9878552754720051,3.858391898018973
0.8844293866838727,0.8484720502580915,0.0566021374293736,2.0019852774483815,3.7914886474609375
0.8641168503534227,0.8258329119001117,0.0468764929544358,2.009672074090867,3.7464988345191594
0.8635530017671131,0.8243834177652994,0.04154169843310401,2.0137387230282737,3.7432167416527156
0.874257314772833,0.8378917149135044,0.048237755185081846,2.0077336629231772,3.768120538620722
0.8764266059512184,0.842000234694708,0.06432280086335682,2.0097291128976003,3.79248046875
0.862553460257394,0.8239035833449591,0.04954045727139428,2.013676053001767,3.7496726626441594
0.8733160836356026,0.8360961732410249,0.04645109744299026,2.00143069312686,3.757294427780878
0.8636881510416666,0.8232425508045015,0.04360800413858323,2.009170713878813,3.7397083100818453
0.8630143120175316,0.8234849657331195,0.04098384153275263,2.0047505696614585,3.7322325933547247
0.8599597385951451,0.8189233144124349,0.038078889960334414,2.007390703473772,3.7243528820219494
0.8757042657761347,0.8390614645821708,0.04294445117314657,2.002773648216611,3.7604849679129466
0.8575493948800224,0.816845212663923,0.04540327617100307,2.011357080368769,3.731155758812314
0.859685807001023,0.8195768083844867,0.039595708960578554,2.0105127607073103,3.7293704804920016
0.9960142771402994,0.9833306812104725,0.08154642581939697,2.002604529971168,4.063496544247582
0.8932773953392392,0.8602475665864491,0.06898453122093565,2.0085345676967075,3.8310434250604537
1.0157514299665178,1.0011999039422899,0.12144001324971516,1.9901600792294456,4.1285516648065474
0.889730725969587,0.85678954351516,0.06193505014692034,2.0124046688988093,3.8208599998837425
0.881911141531808,0.8457242874872117,0.04763200737181164,2.015875680106027,3.7911424182710194
0.8774642944335938,0.8400179545084635,0.0437047595069522,2.0025778270903087,3.7637652442568825
0.8762371426536923,0.8396861666724795,0.04601524273554484,2.011881873721168,3.7738204229445684
0.8730475107828776,0.8350662958054316,0.04170169716789609,2.010351816813151,3.760167439778646
0.8780919029599145,0.8407125927153087,0.049124740418933686,1.9980497814360119,3.765979221888951
0.8615416572207496,0.8203042348225912,0.04517956290926252,2.009425935291109,3.7364505586170016
0.8624897911435082,0.8230474562872023,0.04777609734308152,2.0052492050897506,3.738562447684152
