train_log,train_benign_log,train_attack_log,validation_log,validation_benign_log,validation_attack_log
0.3882166652356164,0.3746526685811706,0.013564094648522845,0.43270866808880026,0.40504520497423535,0.0276634901691554
0.38671681032342425,0.3730447413557667,0.013672107357089803,0.4314169015726581,0.40847572705424423,0.022941386446039727
0.38710684695486297,0.37437322584249205,0.012733525138790324,0.42637627062786276,0.40178166382701685,0.02459460680084589
0.38900727740788865,0.37510619729252187,0.013901134668770482,0.4433146086708592,0.4201874428607048,0.023127499483437685
0.3863064070879403,0.3741835254733845,0.012122594704062252,0.427548059053173,0.4035527655418883,0.023995088347306487
0.38767766144316074,0.3747636827371888,0.012914074679552499,0.4308921868074025,0.40133205260509014,0.0295595683104603
0.3878658100710077,0.3744995634434587,0.013366025383189574,0.4332158154066009,0.4090265224447769,0.024189227579896895
0.3882379693500066,0.37419926918159097,0.014038657737990557,0.42681661114343233,0.40123411498734857,0.025582309028499235
0.3882104259426311,0.37489238027798927,0.013318089105315128,0.42986072152500737,0.4041690330415189,0.025691399901189422
0.38684166083901617,0.374304464307882,0.012537321801912986,0.43180756986000296,0.40291243749307404,0.028895123348732083
0.38775130449715306,0.37524275052345407,0.012508716623661882,0.4259998510915337,0.3991818619676234,0.02681804999673902
0.38852355439784164,0.3746752658132779,0.013848136037082995,0.4339496441203088,0.41320158685634606,0.020748388682696836
0.3891303175586765,0.37648705304679225,0.012642947293944279,0.42829068952700206,0.40214560217891177,0.026145098620836336
0.38647286366608186,0.3737024210267148,0.012770353737524,0.4266985449103317,0.40173404774767285,0.024964379926099844
0.38982423685364803,0.3761360685704118,0.013688397609581382,0.43281508281157655,0.40911522542894874,0.023699571054877966
0.38647076234979144,0.3739860340700311,0.012484654531640521,0.43345815239223184,0.41187299002428707,0.021585372041021397
0.3858411756612487,0.37351171849137643,0.012329136921187579,0.43002070433704565,0.4050839832206708,0.024936716607276428
0.38712094193798,0.3733737751588983,0.013747310234328448,0.4264192333176345,0.39924174279467717,0.027177467977465185
0.3866755598682468,0.3731517791748047,0.013523924148688882,0.43314518488890735,0.40125456825779404,0.0318904723399638
0.38588423648123016,0.37273183919615666,0.013152646816382974,0.4308475286966238,0.4022530269397348,0.028594249247377364
0.38604568222821767,0.3731478028378244,0.012897915759329068,0.4266055853372488,0.4000183177614325,0.02658716612110183
0.39018230114952995,0.3759187924659858,0.01426369052822307,0.4336235821951647,0.40574736178062204,0.027876357942044593
0.3874622280314817,0.37435434632382153,0.013107486700607558,0.4251745417890256,0.39695108472314566,0.028223508920511738
0.38500805224402473,0.37174845550019864,0.01325929670010583,0.425056295191988,0.3975442656388519,0.027512349699124094
0.3850558652716168,0.37242924965034097,0.012626564098616778,0.4255310852195072,0.39758787763879655,0.027943151216980412
0.3849700345831402,0.3721798072427006,0.01279020915597172,0.427522735956431,0.4018035600089576,0.025719525402601164
0.3842380329713983,0.3719389317399364,0.012298701173168117,0.42611005345698505,0.40089521114989657,0.025214828779793235
0.3849844851736295,0.37229389255329715,0.012690384509199756,0.42537568365146644,0.4012773301866319,0.024098261028316848
0.3859208317126258,0.3723455526060977,0.01357501745223999,0.42738356714271203,0.40166038711583923,0.025723089844904328
0.3823215678586798,0.36997455661579715,0.01234704357082561,0.42981826385425903,0.4033893197422614,0.026428790802651262
0.38241082530910686,0.36994707786430747,0.012463742393558309,0.4271912270403923,0.39934534384003767,0.027845844873018017
0.3818237175375728,0.3698758270780919,0.011947750034978834,0.42594624692948435,0.395856636353982,0.030089696248372395
0.38339385339769266,0.3712280726028701,0.012165993957196251,0.42776417112237736,0.4062652587890625,0.021499029569873856
0.3848606368242684,0.3719704191563493,0.012890668238623667,0.42967335946734636,0.40522643465804153,0.024446737681720274
0.3840949171680515,0.37057423995713057,0.013520736815565723,0.4290999464391253,0.3998557737814901,0.02924440938530239
0.38462577431888906,0.3724286030914824,0.012197144960953017,0.43556812187176785,0.40899604093943925,0.026571596204248163
0.385856499106197,0.37276235677428166,0.013094116065461757,0.4282528491730386,0.40240272900736923,0.025850185547596456
0.384659944954565,0.3718080682269597,0.012851888850583868,0.4262961529670878,0.40233931304715204,0.0239567948289515
0.38280677795410156,0.37021507651118907,0.01259167618670706,0.42911354587996825,0.40395869261829565,0.02515511929847952
