mse_loss,oe_loss,loss
0.47733306884765625,0.3475585210890997,0.8248916807628813
0.4773101352509998,0.34678724833897184,0.8240973154703776
0.4782637187412807,0.34690684363955543,0.825170426141648
0.4762976056053525,0.3446862584068662,0.8209837958926246
0.47583870660691036,0.34430746805100215,0.8201461973644438
0.4751236325218564,0.34284153438749765,0.8179652804420108
0.4748638698032924,0.3426565442766462,0.8175204140799386
0.4748373031616211,0.34196295057024273,0.8168003445579892
0.47514461335681735,0.34387456803094774,0.819019045148577
0.47624383653913227,0.34673615864345003,0.8229800633021763
0.4758865719749814,0.3464388393220447,0.8223253885904948
0.47549356733049664,0.3438199588230678,0.8193135942731585
0.4743995666503906,0.34293138413202195,0.8173311324346633
0.4761855715797061,0.3490821747552781,0.8252679734002977
0.47540582929338726,0.34392213821411133,0.8193279448009673
0.47528707413446336,0.3443504742213658,0.8196375710623605
0.47649029323032926,0.34499375025431317,0.8214840661911738
0.4759265354701451,0.3467744418552944,0.8227009546189081
0.4761420658656529,0.3458043961297898,0.8219464619954427
0.47495265234084355,0.3454198156084333,0.8203722635904948
0.47583085014706566,0.34504602068946477,0.8208766210646856
0.47315179734002977,0.34317177817935035,0.8163235982259115
