mse_loss,contrastive_loss,diversity_loss,loss
0.9422901698521206,0.06580957912263416,-0.14284989947364443,0.865249997093564
0.9396126156761533,0.05783986477624802,-0.14285044443039668,0.8546019054594494
0.9446991511753627,0.05064456235794794,-0.14285008112589517,0.8524935586111886
0.9338026500883556,0.03864093621571859,-0.1428507169087728,0.8295926593598866
0.9327144622802734,0.039915794417971655,-0.14285151163736978,0.8297788529168992
0.9320896693638393,0.0385658826146807,-0.1428519090016683,0.8278036571684337
0.9270197550455729,0.039869620686485654,-0.14285264696393693,0.8240369160970052
0.9236688159760975,0.037573221183958505,-0.1428525901976086,0.8183893476213727
0.9318515232631138,0.03532463312149048,-0.14285266967046828,0.8243232908703032
0.9238011496407645,0.03367496672130767,-0.14285192035493396,0.8146240597679502
0.9327235448928106,0.0330354060445513,-0.1428521474202474,0.8229070390973773
0.9369554065522694,0.0357888624781654,-0.1428524653116862,0.8298918406168619
0.9207017989385695,0.032446080730074926,-0.14285229501270114,0.8102954682849702
0.9213850838797433,0.03459669862474714,-0.14285198847452799,0.8131297883533296
0.9267516363234747,0.03644089755557832,-0.14285261290413992,0.8203395661853609
0.9232969738188244,0.03346341280710129,-0.14285264696393693,0.8139078957693917
0.9332480657668341,0.0371241257304237,-0.1428513867514474,0.827521006266276
0.9280390966506231,0.03784572226660592,-0.142851193745931,0.8230335598900205
0.9909156617664155,0.07379960446130662,-0.14284756070091612,0.9218676430838448
0.9694540841238839,0.1076005981082008,-0.1428391138712565,0.9342155456542969
1.0104884193057107,0.15415669622875394,-0.14284363247099377,1.0218019031343006
0.9669982365199498,0.0763297648656936,-0.1428440525418236,0.900483903430757
0.9712084815615699,0.16165044194176084,-0.14284672055925643,0.9900119418189639
0.984498069399879,0.5248156956263951,-0.142846561613537,1.366467067173549
1.0294189453125,0.4097271419706799,-0.14285013789222353,1.2962959834507533
0.9791966392880395,0.16553233918689547,-0.14284364382425943,1.001885277884347
1.0092471894763766,0.28386583782377695,-0.14283516293480283,1.150277546473912
0.9921456291562035,0.5919872011457171,-0.1428450970422654,1.4412879943847656
0.9666789826892671,0.3310823440551758,-0.14284994488670713,1.154911132085891
0.9837662833077567,0.15487163407461985,-0.14285335086640857,0.995784668695359
1.0041516621907551,0.15549026216779435,-0.14285223824637278,1.0167897542317708
0.9875862484886533,0.05676725364866711,-0.14285432724725633,0.9014993395124163
0.9914549872988746,0.15421873047238305,-0.14285299891517275,1.0028205144973028
0.9843868073962984,0.12012718972705659,-0.14285517874218168,0.9616588410877046
0.9784596761067709,0.07217471940176827,-0.1428557350521996,0.9077785128638858
0.9812513078962054,0.04714191811425345,-0.14285582587832496,0.8855373745872861
0.9652797154017857,0.041245662030719575,-0.14285590535118467,0.8636690775553385
0.9663778940836588,0.03589566548665365,-0.14285596211751303,0.8594176882789248
0.9652872539701915,0.030695895353953045,-0.14285610970996676,0.8531266167050316
0.9868104117257255,0.027161053248814175,-0.14285622324262345,0.8711153666178385
0.9692965916224888,0.025764365990956623,-0.1428562118893578,0.8522047315325055
0.9603989010765439,0.028630174341655913,-0.1428562118893578,0.8461726960681734
0.9727152869814918,0.02746384200595674,-0.14285626865568615,0.8573227836972191
0.9590224311465309,0.021423771267845518,-0.14285630271548316,0.8375897180466425
0.9699115753173828,0.021759697369166782,-0.14285618918282644,0.8488147372291202
0.9516389937627883,0.023534527846745083,-0.14285639354160853,0.8323171706426711
0.9517270951043992,0.023464272419611614,-0.14285635948181152,0.8323350633893695
0.9600606645856585,0.024422208468119305,-0.14285616647629512,0.8416267576671782
0.9575711204892113,0.021935035785039265,-0.1428557804652623,0.836650394258045
0.9493381863548642,0.022140951383681523,-0.14285592805771602,0.8286233629499163
0.9474155789329892,0.023198403063274566,-0.14284850302196683,0.8277656010219029
0.9432828085763114,0.02493903466633388,-0.14285634812854586,0.8253656114850726
0.9422453017461867,0.022064241625013806,-0.1428564843677339,0.8214531853085473
0.9753882998511905,0.026101912770952498,-0.14285641624813988,0.8586339496430897
0.9388670240129743,0.027696856430598667,-0.14285641624813988,0.8237076713925316
0.9367297036307198,0.024015043463025774,-0.14285651842753092,0.8178880782354445
0.9479521796816871,0.025228242079416912,-0.14285562151954287,0.8303248995826358
0.9442275819324312,0.06885186831156413,-0.14284173647562662,0.8702377137683687
0.9577527727399554,0.0779225542431786,-0.1427781581878662,0.8928970155261812
0.9469748905726841,0.06786225523267474,-0.14284149805704752,0.8719956534249442
0.9386167072114491,0.045011860983712335,-0.14284685679844447,0.8407818022228423
0.9352288019089472,0.04805558636074975,-0.14285179546901158,0.8404325757707868
0.9327851250058129,0.049743902115594776,-0.14285295350211008,0.8396760849725633
0.9295702434721447,0.04363221497762771,-0.14285422506786527,0.8303485143752325
