mse_loss,oe_loss,diversity_loss,loss
0.5131309600103469,0.3949228922526042,-0.14269965035574778,0.7653541564941406
0.5123561223347982,0.39134947458902997,-0.142700161252703,0.7610054016113281
0.5104632604689825,0.3887879962012881,-0.14270128522600448,0.756550153096517
0.5093545005435035,0.38730289822533015,-0.14269777706691197,0.7539595195225307
0.5089662642706008,0.38570681072416757,-0.14270718892415366,0.7519659768967402
0.5114088512602306,0.39178253355480375,-0.1426824615115211,0.7605088551839193
0.5102870123726981,0.3876065299624488,-0.14269750458853586,0.7551961626325335
0.509276617140997,0.3873261497134254,-0.14269499551682246,0.7539077486310687
0.5079619089762369,0.3845220747448149,-0.14270745004926408,0.7497763860793341
0.5076150440034413,0.3846022742135184,-0.14270607630411783,0.7495112646193731
0.5079426992507208,0.3824953351702009,-0.14270628066289992,0.7477317083449591
0.5061775389171782,0.3816837129138765,-0.14271404629661924,0.7451472055344355
