mse_loss,oe_loss,router_load_balance_loss,diversity_loss,contrastive_loss,loss
0.7627142951602027,0.7022018432617188,2.1637987409319197,-0.1421374934060233,0.05449369407835461,3.5410704839797247
0.7664559682210287,0.7074396042596727,2.1607200985863093,-0.14202699207124256,0.05614965870266869,3.5487383887881325
0.7674435206821987,0.7086351031348819,2.125383831205822,-0.14210363796779088,0.058070954822358634,3.51742917015439
0.7636273701985677,0.7061223983764648,2.1977635338192893,-0.14214592888241723,0.06457680747622535,3.5899440220424106
0.7676623208182198,0.712617692493257,2.20245361328125,-0.14179824647449313,0.07357777867998395,3.6145132155645463
0.7672654106503441,0.7105179287138439,2.180347442626953,-0.14193761916387648,0.07078437010447185,3.586978004092262
0.7649043855212984,0.707009406316848,2.189199901762463,-0.14212419873192197,0.06356560048602876,3.582555498395647
0.7668512435186476,0.706115858895438,2.166429428827195,-0.14214537257239931,0.05957003434499105,3.5568204607282365
0.7669864836193266,0.708007085890997,2.168918246314639,-0.1421325547354562,0.06058740048181443,3.562365940638951
0.7600719361078172,0.6989689327421642,2.144133976527623,-0.14222742262340726,0.054301176752362935,3.5152486165364585
0.7679288046700614,0.7076131275721959,2.1391265505836126,-0.14187208811442056,0.06553191230410621,3.5383268083844865
0.7607597623552594,0.6997068041846866,2.1195206415085566,-0.14200068655468168,0.0595882222765968,3.4975745791480657
0.7656928471156529,0.7058416548229399,2.158477783203125,-0.1418838614509219,0.06462531998043969,3.5527539934430803
0.7679424285888672,0.7079612641107469,2.1616675967261907,-0.14171230225335985,0.06796319711776007,3.563821338471912
0.7615011306036086,0.6999459493727911,2.1713443937755765,-0.14186655907403856,0.057997368630908784,3.5489222208658853
0.7646243685767764,0.7110791433425176,2.2066443307059154,-0.14148500987461635,0.07682586283910842,3.6176884969075522
